Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_19	1	1	1	1	1	1	449190	449190	449190	449190	449190	449190	1	449190	449190	4215688	38.07	43.92	449190	-	449190	-	449190.0	47862.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	449190	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_1	1	1	1	1	1	1	4744055	4744055	4744055	4744055	4744055	4744055	1	4744055	4744055	4215688	52.09	43.92	4744055	4744055	4744055	4744055	4744055.0	5338644.1	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4743972	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_20	1	1	1	1	1	1	1415468	1415468	1415468	1415468	1415468	1415468	1	1415468	1415468	4215688	37.54	43.92	1415468	-	1415468	-	1415468.0	475260.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1415468	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_21	1	1	1	1	1	1	102289	102289	102289	102289	102289	102289	1	102289	102289	4215688	37.65	43.92	102289	-	102289	-	102289.0	2481.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	102289	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_22	1	1	1	1	1	1	912272	912272	912272	912272	912272	912272	1	912272	912272	4215688	37.91	43.92	912272	-	912272	-	912272.0	197415.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	912272	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_23	1	1	1	1	1	1	450929	450929	450929	450929	450929	450929	1	450929	450929	4215688	37.88	43.92	450929	-	450929	-	450929.0	48233.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	450929	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_24	1	1	1	1	0	0	10574	10574	10574	10574	0	0	1	10574	10574	4215688	43.99	43.92	10574	-	10574	-	10574.0	26.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10574	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_26	1	1	1	1	1	1	2715603	2715603	2715603	2715603	2715603	2715603	1	2715603	2715603	4215688	32.63	43.92	2715603	2715603	2715603	-	2715603.0	1749299.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2715439	0.004	0.994	0.00	1829.27	2439.02	164	164	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_28	1	1	1	1	1	1	397967	397967	397967	397967	397967	397967	1	397967	397967	4215688	38.25	43.92	397967	-	397967	-	397967.0	37568.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	397967	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_29	1	1	1	1	0	0	22052	22052	22052	22052	0	0	1	22052	22052	4215688	40.66	43.92	22052	-	22052	-	22052.0	115.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22052	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_2	1	1	1	1	1	1	4753821	4753821	4753821	4753821	4753821	4753821	1	4753821	4753821	4215688	50.47	43.92	4753821	4753821	4753821	4753821	4753821.0	5360646.7	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4753738	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_31	1	1	1	1	1	1	67397	67397	67397	67397	67397	67397	1	67397	67397	4215688	37.18	43.92	67397	-	67397	-	67397.0	1077.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67397	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_34	1	1	1	1	1	0	44907	44907	44907	44907	44907	0	1	44907	44907	4215688	39.01	43.92	44907	-	44907	-	44907.0	478.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44907	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_35	1	1	1	1	1	1	590060	590060	590060	590060	590060	590060	1	590060	590060	4215688	37.74	43.92	590060	-	590060	-	590060.0	82589.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	590060	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_36	1	1	1	1	1	0	39250	39250	39250	39250	39250	0	1	39250	39250	4215688	41.37	43.92	39250	-	39250	-	39250.0	365.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39250	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_37	1	1	1	1	1	1	163162	163162	163162	163162	163162	163162	1	163162	163162	4215688	38.44	43.92	163162	-	163162	-	163162.0	6314.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	163162	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_38	1	1	1	1	1	1	101960	101960	101960	101960	101960	101960	1	101960	101960	4215688	38.42	43.92	101960	-	101960	-	101960.0	2466.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	101960	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_39	1	1	1	1	1	1	182375	182375	182375	182375	182375	182375	1	182375	182375	4215688	38.07	43.92	182375	-	182375	-	182375.0	7889.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	182375	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_3	1	1	1	1	1	1	2985307	2985307	2985307	2985307	2985307	2985307	1	2985307	2985307	4215688	37.93	43.92	2985307	2985307	2985307	-	2985307.0	2114022.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2985230	0.002	0.987	0.00	0.00	1298.70	77	77	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_40	1	1	1	1	1	1	544240	544240	544240	544240	544240	544240	1	544240	544240	4215688	37.95	43.92	544240	-	544240	-	544240.0	70260.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	544240	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_41	1	1	1	1	1	1	195610	195610	195610	195610	195610	195610	1	195610	195610	4215688	38.33	43.92	195610	-	195610	-	195610.0	9076.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	195610	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_42	1	1	1	1	0	0	24220	24220	24220	24220	0	0	1	24220	24220	4215688	38.03	43.92	24220	-	24220	-	24220.0	139.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24220	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_44	1	1	1	1	1	1	334604	334604	334604	334604	334604	334604	1	334604	334604	4215688	37.80	43.92	334604	-	334604	-	334604.0	26557.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	334604	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_45	1	1	1	1	1	1	417910	417910	417910	417910	417910	417910	1	417910	417910	4215688	37.61	43.92	417910	-	417910	-	417910.0	41428.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	417910	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_46	1	1	1	1	1	1	349787	349787	349787	349787	349787	349787	1	349787	349787	4215688	37.71	43.92	349787	-	349787	-	349787.0	29022.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	349787	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_47	1	1	1	1	1	1	6783579	6783579	6783579	6783579	6783579	6783579	1	6783579	6783579	4215688	66.19	43.92	6783579	6783579	6783579	6783579	6783579.0	10915642.7	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	6783579	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_48	1	1	1	1	1	1	472517	472517	472517	472517	472517	472517	1	472517	472517	4215688	37.84	43.92	472517	-	472517	-	472517.0	52962.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	472517	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_49	1	1	1	0	0	0	9091	9091	9091	0	0	0	1	9091	9091	4215688	43.75	43.92	9091	-	9091	-	9091.0	19.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9091	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4	1	1	1	0	0	0	6006	6006	6006	0	0	0	1	6006	6006	4215688	50.33	43.92	6006	-	6006	-	6006.0	8.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_50	1	1	1	1	0	0	23717	23717	23717	23717	0	0	1	23717	23717	4215688	36.18	43.92	23717	-	23717	-	23717.0	133.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23717	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_51	1	1	1	0	0	0	5900	5900	5900	0	0	0	1	5900	5900	4215688	35.44	43.92	5900	-	5900	-	5900.0	8.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5900	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_53	1	1	1	1	1	1	4035474	4035474	4035474	4035474	4035474	4035474	1	4035474	4035474	4215688	43.93	43.92	4035474	4035474	4035474	4035474	4035474.0	3862963.9	1	1	1	1	4	1	4035474	0	0	0	0	0 + 0 part	0	95.960	0.998	0.00	48.30	244.26	2347943	4035439	2347943	2347943	1369693	316954	1855880.1	1776544.1	1	1	2	3
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_54	1	1	1	1	1	1	510965	510965	510965	510965	510965	510965	1	510965	510965	4215688	37.79	43.92	510965	-	510965	-	510965.0	61931.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	510965	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_57	1	1	1	1	1	1	346304	346304	346304	346304	346304	346304	1	346304	346304	4215688	37.90	43.92	346304	-	346304	-	346304.0	28447.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	346304	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_58	1	1	1	0	0	0	8071	8071	8071	0	0	0	1	8071	8071	4215688	38.22	43.92	8071	-	8071	-	8071.0	15.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8071	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_59	1	1	1	1	0	0	10608	10608	10608	10608	0	0	1	10608	10608	4215688	38.85	43.92	10608	-	10608	-	10608.0	26.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10608	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_5	1	1	1	1	1	1	2838160	2838160	2838160	2838160	2838160	2838160	1	2838160	2838160	4215688	37.49	43.92	2838160	2838160	2838160	-	2838160.0	1910756.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2838079	0.002	1.000	0.00	4938.27	0.00	81	81	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_60	1	1	1	1	1	1	732685	732685	732685	732685	732685	732685	1	732685	732685	4215688	38.32	43.92	732685	-	732685	-	732685.0	127340.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	732685	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_62	1	1	1	1	1	1	115423	115423	115423	115423	115423	115423	1	115423	115423	4215688	37.65	43.92	115423	-	115423	-	115423.0	3160.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	115423	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_63	1	1	1	0	0	0	8479	8479	8479	0	0	0	1	8479	8479	4215688	28.56	43.92	8479	-	8479	-	8479.0	17.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8479	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_64	1	1	1	1	0	0	23103	23103	23103	23103	0	0	1	23103	23103	4215688	39.01	43.92	23103	-	23103	-	23103.0	126.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23103	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_65	1	1	1	1	1	0	25892	25892	25892	25892	25892	0	1	25892	25892	4215688	39.10	43.92	25892	-	25892	-	25892.0	159.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25892	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_66	1	1	1	0	0	0	6040	6040	6040	0	0	0	1	6040	6040	4215688	28.63	43.92	6040	-	6040	-	6040.0	8.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6040	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_67	1	0	0	0	0	0	655	0	0	0	0	0	1	655	655	4215688	100.00	43.92	655	-	655	-	655.0	0.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	655	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_68	1	1	1	1	0	0	16175	16175	16175	16175	0	0	1	16175	16175	4215688	40.33	43.92	16175	-	16175	-	16175.0	62.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16175	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_69	1	1	1	1	0	0	24353	24353	24353	24353	0	0	1	24353	24353	4215688	39.87	43.92	24353	-	24353	-	24353.0	140.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24353	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_6	1	1	1	1	1	0	27557	27557	27557	27557	27557	0	1	27557	27557	4215688	37.75	43.92	27557	-	27557	-	27557.0	180.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27557	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_70	1	1	1	1	1	0	47252	47252	47252	47252	47252	0	1	47252	47252	4215688	38.26	43.92	47252	-	47252	-	47252.0	529.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47252	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_71	1	1	1	1	1	1	64948	64948	64948	64948	64948	64948	1	64948	64948	4215688	37.36	43.92	64948	-	64948	-	64948.0	1000.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	64948	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_73	1	1	1	1	1	1	587099	587099	587099	587099	587099	587099	1	587099	587099	4215688	37.77	43.92	587099	-	587099	-	587099.0	81762.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	587099	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_75	1	1	1	1	1	1	66365	66365	66365	66365	66365	66365	1	66365	66365	4215688	38.85	43.92	66365	-	66365	-	66365.0	1044.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66365	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_76	1	1	1	1	1	1	123317	123317	123317	123317	123317	123317	1	123317	123317	4215688	37.72	43.92	123317	-	123317	-	123317.0	3607.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	123317	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_77	1	1	1	0	0	0	6490	6490	6490	0	0	0	1	6490	6490	4215688	32.25	43.92	6490	-	6490	-	6490.0	10.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6490	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_78	1	1	1	1	1	1	80800	80800	80800	80800	80800	80800	1	80800	80800	4215688	15.78	43.92	80800	-	80800	-	80800.0	1548.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	80800	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_79	1	1	1	1	1	0	49379	49379	49379	49379	49379	0	1	49379	49379	4215688	51.96	43.92	49379	-	49379	-	49379.0	578.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49379	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_80	1	1	1	1	1	1	109804	109804	109804	109804	109804	109804	1	109804	109804	4215688	46.54	43.92	109804	-	109804	-	109804.0	2860.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109804	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_81	1	1	0	0	0	0	2438	2438	0	0	0	0	1	2438	2438	4215688	48.11	43.92	2438	-	2438	-	2438.0	1.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2438	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_9	1	1	1	1	1	0	25194	25194	25194	25194	25194	0	1	25194	25194	4215688	38.14	43.92	25194	-	25194	-	25194.0	150.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25194	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_10	1	1	1	1	1	1	4035546	4035546	4035546	4035546	4035546	4035546	1	4035546	4035546	4215688	43.86	43.92	4035546	4035546	4035546	4035546	4035546.0	3863101.7	1	1	1	1	4	1	4035546	0	0	0	0	0 + 0 part	0	95.960	0.955	0.00	267.51	419.35	2179485	3861956	2179485	2179485	317071	317071	1467504.9	1404796.5	1	1	4	4
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_11	1	1	1	1	1	1	2476451	2476451	2476451	2476451	2476451	2476451	1	2476451	2476451	4215688	51.16	43.92	2476451	2476451	2476451	-	2476451.0	1454758.9	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2476367	0.002	1.012	0.00	2380.95	1190.48	84	84	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12	1	1	1	1	0	0	17901	17901	17901	17901	0	0	1	17901	17901	4215688	45.13	43.92	17901	-	17901	-	17901.0	76.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.422	0.998	0.00	1294.90	1689.00	17762	17762	17762	-	17762	-	17624.1	74.8	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_13	1	1	1	1	1	1	579656	579656	579656	579656	579656	579656	1	579656	579656	4215688	65.26	43.92	579656	-	579656	-	579656.0	79702.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	579656	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_14	1	1	1	1	1	1	504464	504464	504464	504464	504464	504464	1	504464	504464	4215688	66.41	43.92	504464	-	504464	-	504464.0	60365.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	504464	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_15	1	1	1	1	1	1	954610	954610	954610	954610	954610	954610	1	954610	954610	4215688	66.71	43.92	954610	-	954610	-	954610.0	216164.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	954610	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16	1	1	1	0	0	0	5990	5990	5990	0	0	0	1	5990	5990	4215688	50.58	43.92	5990	-	5990	-	5990.0	8.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5990	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_17	1	1	0	0	0	0	4437	4437	0	0	0	0	1	4437	4437	4215688	43.72	43.92	4437	-	4437	-	4437.0	4.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4437	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_18	1	1	1	1	1	0	27057	27057	27057	27057	27057	0	1	27057	27057	4215688	38.09	43.92	27057	-	27057	-	27057.0	173.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27057	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_19	1	1	1	1	0	0	11888	11888	11888	11888	0	0	1	11888	11888	4215688	68.77	43.92	11888	-	11888	-	11888.0	33.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11888	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_1	1	1	1	1	1	1	1658662	1658662	1658662	1658662	1658662	1658662	1	1658662	1658662	4215688	66.00	43.92	1658662	-	1658662	-	1658662.0	652600.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1658662	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_20	1	1	1	1	1	0	48173	48173	48173	48173	48173	0	1	48173	48173	4215688	46.14	43.92	48173	-	48173	-	48173.0	550.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48173	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_21	1	1	1	1	1	1	543768	543768	543768	543768	543768	543768	1	543768	543768	4215688	67.61	43.92	543768	-	543768	-	543768.0	70138.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	543768	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_22	1	1	1	1	1	1	85953	85953	85953	85953	85953	85953	1	85953	85953	4215688	15.67	43.92	85953	-	85953	-	85953.0	1752.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	85953	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
